message_id,channel,message,category,sentiment,urgency,summary,product_mentioned,classifier
4395,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy.,Complaint,negative,low,Customer reports my t-shirt arrived but the material feels cheap… kinda itchy,T-shirt,rule_based
4396,chat,My t-shirt arrived but the material feels cheap… kinda itchy.,Complaint,negative,low,Customer reports my t-shirt arrived but the material feels cheap… kinda itchy,T-shirt,rule_based
4397,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22? the manual isn’t clear,EarBuds,rule_based
4398,email,That coffee press is amazing but I wish it came in 1.5L too.,Inquiry,positive,low,Customer asks about that coffee press is amazing but i wish it came in 1.5l too,Coffee Press,rule_based
4399,whatsapp,Refund me. The blender stopped working after 3 uses.,Complaint,neutral,high,Customer reports refund me. the blender stopped working after 3 uses,Blender,rule_based
4400,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4401,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22? the manual isn’t clear,EarBuds,rule_based
4402,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective. Pls respond asap.",Complaint,negative,high,"Customer reports hey, just wondering… is the ‘earbud pro’ supposed to buzz while charging? not su",EarBud Pro,rule_based
4403,email,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective.",Complaint,negative,low,"Customer reports hey, just wondering… is the ‘earbud pro’ supposed to buzz while charging? not su",EarBud Pro,rule_based
4404,chat,My t-shirt arrived but the material feels cheap… kinda itchy.,Complaint,negative,low,Customer reports my t-shirt arrived but the material feels cheap… kinda itchy,T-shirt,rule_based
4405,in-app,Your prices increasing every week???? What’s going on??,Inquiry,neutral,low,Customer asks about your prices increasing every week???? what’s going on,,rule_based
4406,email,The cook set is good but the lids don’t fit perfectly. Just FYI.,Complaint,positive,low,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi,Cook Set,rule_based
4407,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4408,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous.,Complaint,neutral,medium,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous,,rule_based
4409,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4410,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4411,email,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4412,whatsapp,Your prices increasing every week???? What’s going on??,Inquiry,neutral,low,Customer asks about your prices increasing every week???? what’s going on,,rule_based
4413,in-app,"I want to change the size of the sneakers I bought yesterday, can u help?",Transactional Request,neutral,low,"Customer requests i want to change the size of the sneakers i bought yesterday, can u help",Sneakers,rule_based
4414,chat,Refund me. The blender stopped working after 3 uses.,Complaint,neutral,high,Customer reports refund me. the blender stopped working after 3 uses,Blender,rule_based
4415,email,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22?? the manual isn’t clear,EarBuds,rule_based
4416,email,The cook set is good but the lids don’t fit perfectly. Just FYI.,Complaint,positive,low,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi,Cook Set,rule_based
4417,chat,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging?? Not sure if mine is defective.",Complaint,negative,low,"Customer reports hey, just wondering… is the ‘earbud pro’ supposed to buzz while charging?? not s",EarBud Pro,rule_based
4418,email,How do I pair the earbuds with Samsung S22? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22? the manual isn’t clear,EarBuds,rule_based
4419,whatsapp,"I want to change the size of the sneakers I bought yesterday, can u help?",Transactional Request,neutral,low,"Customer requests i want to change the size of the sneakers i bought yesterday, can u help",Sneakers,rule_based
4420,email,My t-shirt arrived but the material feels cheap… kinda itchy.,Complaint,negative,low,Customer reports my t-shirt arrived but the material feels cheap… kinda itchy,T-shirt,rule_based
4421,whatsapp,"Hey, just wondering… is the ‘EarBud Pro’ supposed to buzz while charging? Not sure if mine is defective.",Complaint,negative,low,"Customer reports hey, just wondering… is the ‘earbud pro’ supposed to buzz while charging? not su",EarBud Pro,rule_based
4422,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.,Complaint,neutral,high,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous. pls respond,,rule_based
4423,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.,Complaint,positive,low,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi,Cook Set,rule_based
4424,email,Where’s my order?? It said delivery 2 days ago. This is ridiculous. Pls respond asap.,Complaint,neutral,high,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous. pls respond,,rule_based
4425,whatsapp,Where’s my order?? It said delivery 2 days ago. This is ridiculous.,Complaint,neutral,medium,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous,,rule_based
4426,email,The cook set is good but the lids don’t fit perfectly. Just FYI.,Complaint,positive,low,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi,Cook Set,rule_based
4427,in-app,Your prices increasing every week?? What’s going on?,Inquiry,neutral,low,Customer asks about your prices increasing every week?? what’s going on,,rule_based
4428,chat,The cook set is good but the lids don’t fit perfectly. Just FYI.,Complaint,positive,low,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi,Cook Set,rule_based
4429,chat,"I want to change the size of the sneakers I bought yesterday, can u help?",Transactional Request,neutral,low,"Customer requests i want to change the size of the sneakers i bought yesterday, can u help",Sneakers,rule_based
4430,email,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.,Inquiry,positive,high,Customer asks about that coffee press is amazing but i wish it came in 1.5l too. pls respond asap,Coffee Press,rule_based
4431,in-app,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22?? the manual isn’t clear,EarBuds,rule_based
4432,email,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22?? the manual isn’t clear,EarBuds,rule_based
4433,chat,Where’s my order?? It said delivery 2 days ago. This is ridiculous.,Complaint,neutral,medium,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous,,rule_based
4434,whatsapp,My t-shirt arrived but the material feels cheap… kinda itchy. Pls respond asap.,Complaint,negative,high,Customer reports my t-shirt arrived but the material feels cheap… kinda itchy. pls respond asap,T-shirt,rule_based
4435,chat,Your prices increasing every week?? What’s going on?,Inquiry,neutral,low,Customer asks about your prices increasing every week?? what’s going on,,rule_based
4436,whatsapp,That coffee press is amazing but I wish it came in 1.5L too. Pls respond asap.,Inquiry,positive,high,Customer asks about that coffee press is amazing but i wish it came in 1.5l too. pls respond asap,Coffee Press,rule_based
4437,in-app,How do I pair the earbuds with Samsung S22?? The manual isn’t clear.,Inquiry,neutral,low,Customer asks about how do i pair the earbuds with samsung s22?? the manual isn’t clear,EarBuds,rule_based
4438,whatsapp,That coffee press is amazing but I wish it came in 1.5L too.,Inquiry,positive,low,Customer asks about that coffee press is amazing but i wish it came in 1.5l too,Coffee Press,rule_based
4439,email,The cook set is good but the lids don’t fit perfectly. Just FYI. Pls respond asap.,Complaint,positive,high,Customer reports the cook set is good but the lids don’t fit perfectly. just fyi. pls respond asa,Cook Set,rule_based
4440,in-app,Where’s my order?? It said delivery 2 days ago. This is ridiculous.,Complaint,neutral,medium,Customer reports where’s my order?? it said delivery 2 days ago. this is ridiculous,,rule_based
4441,in-app,Could you add more colors of the slim tshirt? Only black is boring (no offense lol).,Suggestion,neutral,low,Customer suggests could you add more colors of the slim tshirt? only black is boring (no offense l,,rule_based
4442,in-app,"I want to change the size of the sneakers I bought yesterday, can u help? Pls respond asap.",Transactional Request,neutral,high,"Customer requests i want to change the size of the sneakers i bought yesterday, can u help? pls re",Sneakers,rule_based
4443,whatsapp,That coffee press is amazing but I wish it came in 1.5L too.,Inquiry,positive,low,Customer asks about that coffee press is amazing but i wish it came in 1.5l too,Coffee Press,rule_based
